data;id_compra;loja;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
2024-06-13 17:42:48.008272;213;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Wanda Macarthur;feminino;cartão de crédito
2024-06-13 21:26:45.748504;214;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Daniel Davis;masculino;dinheiro
2024-06-13 21:33:51.836008;215;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Lee Ponce;feminino;cartão de crédito
2024-06-13 22:06:50.398721;216;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Jackie Miller;feminino;boleto
2024-06-13 22:58:46.498587;217;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Frank Burk;masculino;dinheiro
2024-06-13 23:20:50.624763;218;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Joshua Wu;masculino;dinheiro
2024-06-13 23:24:48.477396;219;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Micheal Mcpherson;masculino;pix
2024-06-14 01:36:50.890759;220;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Dave Seabrook;masculino;pix
2024-06-14 20:29:46.023103;221;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Michael Sanchez;masculino;boleto
2024-06-14 20:35:50.949133;222;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Tony Fowler;masculino;boleto
2024-06-14 22:21:49.624001;223;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Marisa Burwell;feminino;dinheiro
2024-06-15 02:00:50.495624;224;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Brenda Schuck;feminino;boleto
2024-06-15 15:48:53.332744;225;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;John Snell;masculino;cartão de crédito
2024-06-15 15:58:47.927390;226;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Richard Haines;masculino;boleto
2024-06-15 17:11:52.653743;227;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Linda Daniel;feminino;dinheiro
2024-06-15 19:40:50.275965;228;São Paulo;Lucas Pereira;Smartwatch Garmin;Elliot Morgan;masculino;boleto
2024-06-15 21:16:46.635986;229;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Maria Brown;feminino;boleto
2024-06-15 21:44:51.857202;230;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Dustin Pickering;masculino;cartão de crédito
2024-06-16 15:12:47.950303;231;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Mark Goff;masculino;boleto
2024-06-16 16:09:51.644185;232;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Victoria Harris;feminino;pix
2024-06-16 16:24:47.235826;233;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Helen Farfalla;feminino;dinheiro
2024-06-16 22:35:46.862174;234;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;John Petrik;masculino;pix
2024-06-16 22:51:53.052327;235;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Maryann Mitchell;feminino;dinheiro
2024-06-16 23:50:47.523046;236;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;James Jennings;masculino;boleto
2024-06-17 01:00:49.332797;237;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Seth Shirey;masculino;pix
2024-06-17 15:14:46.695352;238;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Paul Motes;masculino;dinheiro
2024-06-17 21:14:51.457718;239;Florianópolis;Tiago Lima;Tablet Apple Ipad;Michael Barrett;masculino;boleto
2024-06-18 16:43:52.590462;240;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;David Romriell;masculino;boleto
2024-06-18 17:24:52.001417;241;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Dwight Bridges;masculino;boleto
2024-06-18 18:45:53.261273;242;Florianópolis;Tiago Lima;Tablet Apple Ipad;Dagmar Alatorre;feminino;boleto
2024-06-18 19:03:52.611966;243;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Teresa Robinson;feminino;dinheiro
2024-06-18 21:22:51.296878;244;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Donita Mcdaniel;feminino;pix
2024-06-19 00:05:50.311667;245;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Fernando Cianchetti;masculino;dinheiro
2024-06-19 17:39:52.501663;246;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Maria Mckie;feminino;pix
2024-06-19 20:45:51.002487;247;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Dana Broaddus;feminino;pix
2024-06-19 23:51:47.927916;248;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Rena Whitman;feminino;boleto
2024-06-20 00:13:46.620656;249;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Rachel Veale;feminino;boleto
2024-06-20 19:24:46.944293;250;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;George Dickey;masculino;boleto
2024-06-21 00:07:46.244956;251;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Diana Moore;feminino;cartão de crédito
2024-06-21 00:33:50.368268;252;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Catherine Vanwinkle;feminino;dinheiro
2024-06-21 15:10:52.886236;253;Florianópolis;Tiago Lima;Smartwatch Garmin;Anne Mcfadden;feminino;cartão de crédito
2024-06-21 20:28:49.317325;254;São Paulo;Ana Oliveira;Tablet Apple Ipad;Christopher Iglesia;masculino;cartão de crédito
2024-06-21 23:12:46.728600;255;Florianópolis;Gabriela Santos;Smartwatch Garmin;Lenna Clarke;feminino;boleto
2024-06-21 23:48:49.983899;256;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Chong Miller;feminino;dinheiro
2024-06-22 16:36:45.669903;257;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Mark Collier;masculino;dinheiro
2024-06-22 21:30:51.888741;258;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Peter Larsen;masculino;cartão de crédito
2024-06-22 22:09:49.346266;259;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Shirley Oullette;feminino;cartão de crédito
2024-06-23 17:47:48.018613;260;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;James Keith;masculino;pix
2024-06-23 17:49:45.889424;261;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Connie Moore;feminino;pix
2024-06-23 21:00:52.203893;262;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Hedwig Kavanaugh;feminino;cartão de crédito
2024-06-23 22:06:45.852900;263;São Paulo;Lucas Pereira;Smartwatch Garmin;Susan Davis;feminino;dinheiro
2024-06-23 22:25:50.086061;264;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Margarita Robertson;feminino;pix
2024-06-24 17:33:50.370394;265;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Darlene Woods;feminino;pix
2024-06-24 18:54:46.127651;266;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Michael Estey;masculino;pix
2024-06-24 20:54:47.470360;267;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Mary Maes;feminino;cartão de crédito
2024-06-24 21:30:47.602492;268;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Joyce Lyle;feminino;boleto
2024-06-25 16:29:46.770683;269;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Katherine Sandoval;feminino;pix
2024-06-25 17:54:50.625689;270;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Virginia Miller;feminino;cartão de crédito
2024-06-25 18:04:53.004483;271;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Cherie Flemming;feminino;dinheiro
2024-06-26 00:09:53.572732;272;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Linda Palesano;feminino;dinheiro
2024-06-26 00:53:47.909160;273;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Tia Buckley;feminino;boleto
2024-06-26 01:42:48.938105;274;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Matthew Hill;masculino;pix
2024-06-26 15:59:50.117947;275;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Malcolm Hill;masculino;pix
2024-06-26 16:51:48.720639;276;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Betty Wachsman;feminino;boleto
2024-06-26 21:28:52.650976;277;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Carol Cashman;feminino;pix
2024-06-26 21:41:52.139151;278;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Mercedes Keys;feminino;cartão de crédito
2024-06-27 01:16:49.995654;279;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Renee Rafferty;feminino;dinheiro
2024-06-27 01:43:49.684010;280;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Dave Khan;masculino;boleto
2024-06-27 17:35:47.680014;281;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Irene Maloney;feminino;dinheiro
2024-06-27 18:13:48.990427;282;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;James Cain;masculino;cartão de crédito
2024-06-27 20:51:47.522709;283;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Mary Roberts;feminino;cartão de crédito
2024-06-28 01:04:49.409611;284;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Chad Mcneil;masculino;pix
2024-06-28 16:03:48.365088;285;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Leonard Goldhirsh;masculino;pix
2024-06-28 17:18:45.744637;286;São Paulo;Lucas Pereira;Smartwatch Garmin;Veronica Medina;feminino;boleto
2024-06-28 17:25:48.914466;287;São Paulo;Lucas Pereira;Smartwatch Garmin;Dorothy Lish;feminino;cartão de crédito
2024-06-28 20:10:46.381355;288;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Nicolas Natali;masculino;pix
2024-06-28 23:53:46.641252;289;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Malcolm Cybulski;masculino;pix
2024-06-29 15:04:48.094173;290;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Sylvia Bills;feminino;pix
2024-06-29 17:30:50.085888;291;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Richard Sanchez;masculino;boleto
2024-06-29 20:27:51.081738;292;São Paulo;Ana Oliveira;Tablet Apple Ipad;Sherry Lanehart;feminino;cartão de crédito
2024-06-30 00:06:51.782656;293;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Alexander Hanson;masculino;boleto
2024-06-30 18:17:46.701546;294;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Diane Breaux;feminino;pix
2024-06-30 19:17:53.609102;295;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Elizabeth Martinez;feminino;boleto
2024-06-30 19:59:51.192442;296;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Jeffrey Days;masculino;pix
2024-06-30 21:03:53.121974;297;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Malcolm Oliver;masculino;boleto
2024-07-01 15:59:47.109492;298;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Gregory Vangieson;masculino;pix
2024-07-02 19:34:47.464942;299;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Larry Robinson;masculino;cartão de crédito
2024-07-03 15:30:46.214854;300;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Vicki Newton;feminino;dinheiro
2024-07-03 15:46:46.682026;301;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Corey Smith;masculino;boleto
2024-07-03 21:26:52.020351;302;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Brian Schutte;masculino;dinheiro
2024-07-04 15:07:45.896363;303;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Hollis Gowans;masculino;cartão de crédito
2024-07-04 19:53:53.051093;304;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Jose Dolan;masculino;boleto
2024-07-04 21:36:46.762692;305;Florianópolis;Tiago Lima;Smartwatch Garmin;Rose Forster;feminino;boleto
2024-07-04 22:11:49.811235;306;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Melissa Marks;feminino;cartão de crédito
2024-07-05 00:11:53.607484;307;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Virginia Collier;feminino;dinheiro
2024-07-05 01:05:49.685525;308;Florianópolis;Tiago Lima;Smartwatch Garmin;Jimmy Little;masculino;boleto
2024-07-05 16:07:52.308754;309;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Shawn Nast;masculino;dinheiro
2024-07-05 16:11:45.652264;310;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;John Nelson;masculino;cartão de crédito
2024-07-05 21:53:45.742275;311;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Bobby Ayers;masculino;cartão de crédito
2024-07-06 15:07:52.522671;312;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Nancy Harris;feminino;dinheiro
2024-07-06 21:54:47.674053;313;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;William Crumley;masculino;cartão de crédito
2024-07-06 22:28:47.800295;314;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Xavier Trevino;masculino;dinheiro
2024-07-06 22:56:49.900041;315;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Marilyn Hodges;feminino;dinheiro
2024-07-06 23:59:46.501748;316;São Paulo;Ana Oliveira;Tablet Apple Ipad;Ricardo Gold;masculino;pix
2024-07-07 16:10:53.409494;317;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Betty Norman;feminino;dinheiro
2024-07-07 18:20:49.334686;318;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;John Eber;masculino;boleto
2024-07-07 18:50:53.006238;319;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Leann Hamlin;feminino;pix
2024-07-07 19:30:47.327911;320;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Mary Delong;feminino;pix
2024-07-07 20:17:48.216085;321;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Andre Lillian;masculino;pix
2024-07-07 20:31:46.217563;322;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Maria Yopp;feminino;cartão de crédito
2024-07-07 23:05:45.715379;323;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Helen Pearson;feminino;pix
2024-07-07 23:22:48.084408;324;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Richard Cuevas;masculino;pix
2024-07-07 23:23:47.846585;325;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Sheila Williams;feminino;boleto
2024-07-08 00:58:53.182946;326;Florianópolis;Tiago Lima;Smartwatch Garmin;Carolyn Newark;feminino;dinheiro
2024-07-08 16:46:47.608960;327;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Wilma Fisher;feminino;dinheiro
2024-07-08 17:04:51.707322;328;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Mildred Dean;feminino;boleto
2024-07-09 01:33:47.676050;329;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Lisa Marley;feminino;dinheiro
2024-07-09 20:39:50.117478;330;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Mary Law;feminino;dinheiro
2024-07-10 01:10:49.693919;331;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Dan Whitty;masculino;dinheiro
2024-07-10 15:39:52.277988;332;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Louis Ward;masculino;pix
2024-07-10 20:22:48.038176;333;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Thomas Hubbard;masculino;cartão de crédito
2024-07-10 21:42:52.802718;334;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Michael Chisholm;masculino;boleto
2024-07-10 23:11:46.680695;335;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Paul Valadez;masculino;pix
2024-07-11 00:00:51.890940;336;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Jessie Duncan;feminino;dinheiro
2024-07-11 15:59:45.717811;337;São Paulo;Ana Oliveira;Tablet Apple Ipad;Larry Corbitt;masculino;pix
2024-07-11 16:04:47.751531;338;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Margaret Green;feminino;dinheiro
2024-07-11 20:22:53.167560;339;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Norman Guillen;masculino;boleto
2024-07-11 20:24:47.731247;340;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Daniel Gorelick;masculino;dinheiro
2024-07-11 22:03:46.496237;341;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Donna Reilly;feminino;cartão de crédito
2024-07-12 01:38:47.469473;342;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Donna Witt;feminino;boleto
2024-07-12 19:23:47.925883;343;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Curtis Santos;masculino;cartão de crédito
2024-07-12 20:11:47.874628;344;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Louis Doward;masculino;cartão de crédito
2024-07-13 16:51:50.149316;345;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Alan Jemmott;masculino;boleto
2024-07-13 21:36:49.174736;346;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Errol Scoville;masculino;dinheiro
2024-07-13 22:38:51.933761;347;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Edward Warren;masculino;boleto
2024-07-14 00:21:49.602199;348;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Nellie Body;feminino;dinheiro
2024-07-14 00:46:52.003360;349;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Dina Jones;feminino;dinheiro
2024-07-14 01:15:53.812361;350;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Billy Frias;masculino;cartão de crédito
2024-07-14 01:46:46.897793;351;Florianópolis;Tiago Lima;Smartwatch Garmin;Cheryl Bergeron;feminino;dinheiro
2024-07-14 15:06:53.196788;352;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Heather Hoskins;feminino;cartão de crédito
2024-07-14 15:16:49.355390;353;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Don Vancleave;masculino;dinheiro
2024-07-14 15:17:51.050848;354;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Fred Bradley;masculino;cartão de crédito
2024-07-14 15:40:45.772148;355;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Richard Breaux;masculino;pix
2024-07-14 16:51:51.293597;356;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Chae Owens;feminino;dinheiro
2024-07-15 21:02:52.231990;357;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Jeffery Bejjani;masculino;cartão de crédito
2024-07-15 21:47:47.927804;358;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Robert Ross;masculino;boleto
2024-07-15 22:55:47.892992;359;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Virgina Collins;feminino;boleto
2024-07-16 01:39:46.900009;360;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Evelyn Alva;feminino;boleto
2024-07-16 18:18:50.983519;361;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Andrew Ciraulo;masculino;dinheiro
2024-07-16 20:45:51.644717;362;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;David Cook;feminino;pix
2024-07-16 20:59:46.935001;363;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Lillian Schenck;feminino;cartão de crédito
2024-07-16 22:27:50.894816;364;São Paulo;Ana Oliveira;Fone de Ouvido Sony;James Gritton;masculino;dinheiro
2024-07-17 16:04:45.669587;365;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Misty Obrien;feminino;pix
2024-07-17 19:09:47.460673;366;São Paulo;Ana Oliveira;Tablet Apple Ipad;Joanne Chavira;feminino;cartão de crédito
2024-07-17 22:17:52.540956;367;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Carol Knowles;feminino;pix
2024-07-18 00:19:50.290353;368;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Maria Wright;feminino;boleto
2024-07-18 00:51:50.703925;369;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Diana Baker;feminino;boleto
2024-07-18 20:49:50.999198;370;Florianópolis;Gabriela Santos;Smartwatch Garmin;June Heath;feminino;pix
2024-07-18 20:50:46.703067;371;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Evelyn Bew;feminino;pix
2024-07-18 21:59:46.274500;372;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Pamela Moore;feminino;cartão de crédito
2024-07-18 23:20:49.264349;373;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Madge Foster;feminino;dinheiro
2024-07-19 00:17:52.849649;374;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Evangelina Kelley;feminino;boleto
2024-07-19 00:53:49.780549;375;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;James Ward;masculino;boleto
2024-07-19 15:19:47.439718;376;São Paulo;Lucas Pereira;Smartwatch Garmin;Frank Heinzen;masculino;pix
2024-07-20 19:56:48.300567;377;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Ouida Widger;feminino;boleto
2024-07-20 20:03:46.635188;378;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Hubert Franks;masculino;boleto
2024-07-20 21:04:51.000998;379;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Harold Garcia;masculino;boleto
2024-07-20 21:09:46.403290;380;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Debra Jones;feminino;boleto
2024-07-20 21:33:46.934350;381;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Samantha Jordan;feminino;dinheiro
2024-07-21 16:36:49.970406;382;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Evelyn Kessler;feminino;dinheiro
2024-07-21 19:13:51.214116;383;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Floyd Augustine;masculino;boleto
2024-07-21 22:48:51.007980;384;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Leona Silva;feminino;cartão de crédito
2024-07-21 23:01:50.525653;385;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Betty Mcgonigle;feminino;cartão de crédito
2024-07-21 23:13:45.722900;386;Florianópolis;Tiago Lima;Tablet Apple Ipad;Richard Obrien;masculino;cartão de crédito
2024-07-21 23:38:48.447591;387;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Thomas Jobe;masculino;dinheiro
2024-07-22 15:43:51.222347;388;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Robert Clark;masculino;dinheiro
2024-07-22 17:34:48.039250;389;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Carrie Woolcott;feminino;pix
2024-07-22 18:49:45.717570;390;São Paulo;Lucas Pereira;Tablet Apple Ipad;Michelle White;feminino;cartão de crédito
2024-07-22 19:36:52.342680;391;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Gerald Eaves;masculino;cartão de crédito
2024-07-23 01:40:51.452328;392;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Glenn Clarke;masculino;boleto
2024-07-23 15:20:52.842753;393;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Margaret Miller;feminino;boleto
